ID,Spot,Strike,Risk-Free Rate,Years to Expiry,Option Type,Model Type,Implied Volatility,Market Price
275,0.1136,0.132,-0.0047,0.6814041095890411,Call,Bachelier,8.686336452688487,0.36946614
276,0.7308,0.7955,-0.0038,0.36359452054794517,Call,BlackScholes,0.8903935836027306,0.13131136
277,0.7441,0.7676,-0.0027,0.14962931506849314,Put,BlackScholes,0.5085595175084691,0.071896143
278,0.2406,0.3062,-0.0005,1.0204416438356165,Call,BlackScholes,1.5102377993797107,0.12029032
279,1.166,1.216,-0.0011,0.9053021917808218,Call,BlackScholes,0.27932705944302144,0.10200071
280,0.3859,0.4182,-0.0029,0.13421890410958903,Call,Bachelier,3.322060468677681,0.18731291
281,0.0445,0.0458,-0.0027,0.9112104109589041,Put,BlackScholes,0.18241453925010792,0.0038345232
282,0.6951,0.7244,-0.0008,0.14000767123287672,Put,Bachelier,nan,0.02643837
283,1.1646,1.5205,-0.005,1.0173709589041096,Put,BlackScholes,1.6734145036429369,0.99811558
284,1.6214,1.9258,-0.0044,0.30529123287671234,Put,Bachelier,1.0215050348963959,0.60353304
285,1.9602,2.0953,-0.0009,1.0565698630136986,Put,BlackScholes,0.41023826335980484,0.41070853
286,1.6475,1.6837,-0.0028,0.08233479452054794,Call,BlackScholes,0.47899822028773364,0.074310606
287,0.0368,0.0386,-0.0044,0.6480405479452055,Call,BlackScholes,0.3625170100577001,0.0035417134
288,0.6271,0.6544,-0.0023,1.003315616438356,Put,BlackScholes,0.2697198034093464,0.084282968
289,0.8802,1.039,-0.0005,0.9984860273972603,Call,Bachelier,1.0102756264562476,0.34380817
290,0.253,0.2555,-0.0016,0.023824931506849313,Call,Bachelier,1.5514819826374628,0.023176353
291,0.4413,0.4533,-0.0013,0.0823041095890411,Put,Bachelier,1.3091175524569374,0.074119564
292,0.9193,1.1117,-0.0007,1.0794720547945205,Put,BlackScholes,1.1579168588321462,0.56142002
293,0.0244,0.0326,-0.0011,0.9053890410958904,Call,BlackScholes,1.9320344642964864,0.014379652
294,1.9303,2.3423,-0.0013,0.9170887671232876,Call,BlackScholes,1.2783449748144153,0.78736913
295,0.666,0.7466,-0.0019,0.6316339726027398,Call,Bachelier,3.260353465533786,0.73264588
296,0.1978,0.2047,-0.0017,0.12350821917808219,Call,Bachelier,2.9788779100515965,0.08208392
297,1.9971,2.3602,-0.0034,0.28322712328767125,Put,BlackScholes,nan,0.32882239
298,1.9769,2.2515,-0.0017,0.349058904109589,Call,Bachelier,0.6184528231264502,0.20870596
299,1.9721,2.4972,-0.0022,1.0239405479452055,Put,Bachelier,0.5899392454627899,0.89863612
300,1.1596,1.5464,-0.0026,0.8311693150684931,Call,Bachelier,1.289171081965214,0.5492255
301,0.6017,0.7591,-0.0035,0.9288772602739727,Call,BlackScholes,1.5256011909704328,0.29051246
302,1.4205,1.4329,-0.0008,0.23881863013698632,Call,Bachelier,0.07854949536781677,0.01630149
303,1.3865,1.6016,-0.0006,0.49099424657534246,Put,Bachelier,0.8126564686474838,0.48184621
304,1.6746,2.0677,-0.0032,0.5449961643835616,Put,BlackScholes,1.8074672969610928,1.1361604
305,1.5081,1.5508,-0.0015,0.6470709589041096,Call,BlackScholes,0.21995636202169716,0.087889364
306,1.2467,1.268,-0.0021,0.4648956164383562,Call,Bachelier,0.12367673378543574,0.032880419
307,0.2978,0.3349,-0.0011,0.42198027397260274,Put,Bachelier,3.4168605339949205,0.31568805
308,0.8692,1.0583,-0.0048,0.557206301369863,Put,BlackScholes,1.6686042803830574,0.55057155
309,0.3833,0.3924,-0.0034,0.92274,Call,BlackScholes,0.15488957338599638,0.018236953
310,0.7104,0.7624,-0.0034,0.3919038356164384,Call,BlackScholes,0.7144097739809648,0.10603839
311,1.1258,1.1357,-0.0021,0.39435260273972605,Put,BlackScholes,nan,1.2502822
312,0.2403,0.3136,-0.003,0.845996712328767,Call,Bachelier,5.8284378378578,0.63599681
313,0.1572,0.1843,-0.0028,0.9532378082191781,Call,BlackScholes,1.03048394008266,0.052826932
314,0.0599,0.0609,-0.0017,1.0054454794520546,Put,BlackScholes,0.09589018778396861,0.0029117279
315,0.8694,0.8877,-0.0002,0.1626367123287671,Call,Bachelier,0.3690485461040276,0.044050759
316,1.6926,2.0233,-0.0026,0.4493553424657534,Put,BlackScholes,1.6846416904749868,0.96995878
317,1.782,2.0096,-0.0049,0.334087397260274,Put,Bachelier,0.6536481308235654,0.43271536
318,1.2105,1.413,-0.0037,0.8788761643835616,Put,BlackScholes,1.0436873150945796,0.60117091
319,1.6604,1.8662,-0.0006,0.26598712328767127,Put,Bachelier,0.7679138364766209,0.40934095
320,1.5164,1.6538,-0.0044,0.22634849315068492,Call,Bachelier,0.6969184412007534,0.15704527
321,1.4403,1.4566,-0.0026,0.007565479452054795,Put,BlackScholes,0.8209036639312134,0.049928322
322,0.5476,0.5551,-0.0043,0.8292720547945206,Call,Bachelier,0.17058368617636885,0.030881922
323,1.4473,1.5164,-0.0016,0.09292219178082192,Call,BlackScholes,0.9679371639208525,0.14131426
324,1.3981,1.4223,-0.0049,0.3115597260273973,Call,Bachelier,0.13661945458289249,0.032283477
325,0.0662,0.0779,-0.0004,0.327578904109589,Call,Bachelier,23.03986426611873,0.40404221
326,0.0034,0.0035,-0.0024,0.3178956164383561,Call,Bachelier,80.80970961012711,0.063617104
327,1.5173,1.6516,-0.0042,0.5668717808219178,Put,BlackScholes,0.7129607401886512,0.40912516
328,0.533,0.728,-0.0037,1.0709945205479452,Put,Bachelier,2.608407552648449,0.89000403
329,1.5198,1.5697,-0.0047,0.6276750684931507,Call,Bachelier,0.16384501594767178,0.058918264
330,0.9624,1.0426,-0.0011,0.7287821917808218,Call,Bachelier,0.5684266540152629,0.16439929
331,1.5289,1.5536,-0.0009,0.5325783561643835,Put,BlackScholes,0.13927485420290367,0.075628945
332,0.4457,0.5405,-0.0044,0.755455890410959,Call,BlackScholes,nan,0.49031329
333,0.7942,0.826,-0.0014,0.4126578082191781,Call,BlackScholes,0.3872577918171277,0.065096747
334,0.4504,0.4579,-0.001,0.00403945205479452,Put,Bachelier,3.573537496650056,0.045348685
335,1.8721,2.2431,-0.0045,0.3821065753424657,Call,BlackScholes,1.8506407764345387,0.71589041
336,1.641,2.1416,-0.0036,0.7597375342465753,Put,BlackScholes,1.9331110736415402,1.4019493
337,0.8618,0.9245,-0.0002,1.0284632876712327,Call,BlackScholes,0.43812535596464175,0.12753177
338,1.5158,1.6505,-0.0038,0.7847739726027397,Call,BlackScholes,0.6083534681681795,0.27139251
339,0.6566,0.7245,-0.0006,1.0119945205479453,Put,Bachelier,0.8546365802449624,0.28430995
340,0.0231,0.027,-0.0032,0.3358512328767123,Put,Bachelier,63.067570219859334,0.39606762
341,1.112,1.4435,-0.0003,0.9392035616438357,Call,BlackScholes,1.7037528467173892,0.59668164
342,1.917,2.2164,-0.004,0.8242797260273973,Put,BlackScholes,1.0115835799836186,0.89254516
343,0.483,0.5629,-0.001,0.44827835616438355,Put,BlackScholes,1.4475318917519164,0.23692309
344,1.5422,1.7386,-0.0008,0.3539824657534246,Put,Bachelier,0.7328300064200151,0.41108846
345,0.8423,0.8606,-0.0026,0.3427978082191781,Put,BlackScholes,0.23242408912556997,0.056365839
346,0.3246,0.364,-0.0032,0.34023972602739727,Put,Bachelier,3.4083267239280515,0.30934766
347,1.8059,1.9194,-0.0027,0.11143013698630136,Put,Bachelier,0.6023961610385522,0.21740351
348,1.969,2.3408,-0.0019,0.549126301369863,Put,Bachelier,0.6304063805253858,0.64909906
349,1.2923,1.3222,-0.0005,0.5306789041095891,Call,BlackScholes,0.19879869916114512,0.06130415
350,0.7575,0.8145,-0.001,0.9873260273972604,Put,BlackScholes,0.46145149523839657,0.17329972
351,1.7561,2.1697,-0.0016,1.0390671232876711,Put,Bachelier,0.6040730403164694,0.76640278
352,1.3288,1.3727,-0.0008,0.8228769863013699,Call,Bachelier,0.16501110551251402,0.061926004
353,0.5937,0.6007,-0.0027,0.2449904109589041,Put,Bachelier,0.25221072519675203,0.033567978
354,1.7309,1.7638,-0.0033,0.9110712328767123,Put,BlackScholes,0.12494788164905167,0.10370873
355,0.4906,0.5314,-0.0016,0.5982898630136986,Call,BlackScholes,0.6547030250047101,0.082810863
356,0.7317,0.7496,-0.0032,0.03381671232876712,Put,BlackScholes,0.8311914747346926,0.054637481
357,0.6846,0.7231,-0.0043,0.549161095890411,Put,BlackScholes,0.4671464715386242,0.11744286
358,1.8867,1.8935,-0.0015,0.7498602739726028,Call,BlackScholes,0.0263275028712031,0.014019725
359,0.2651,0.2835,-0.0038,0.04867452054794521,Call,Bachelier,6.7729732165843695,0.15996789
360,1.7366,1.9293,-0.0031,0.8455397260273974,Put,BlackScholes,0.7240742022677298,0.58162891
361,1.8761,2.2158,-0.0046,0.567891506849315,Call,Bachelier,0.6290364211788086,0.26979091
362,0.5128,0.569,-0.0024,0.32505205479452054,Put,Bachelier,2.0276907790907237,0.29192061
363,0.6667,0.7407,-0.0021,0.1438008219178082,Call,Bachelier,2.371913055367413,0.23049329
364,1.478,1.7591,-0.0004,0.6811479452054795,Put,BlackScholes,1.334865118209512,0.82548131
365,0.7144,0.7233,-0.0012,0.013648767123287671,Call,Bachelier,0.9306436499558958,0.027124333
366,1.5204,1.7448,-0.0025,0.35267041095890417,Call,BlackScholes,nan,1.6723916
367,0.5755,0.5792,-0.0047,0.011533424657534246,Call,BlackScholes,0.3768275793681646,0.0075875668
368,0.4808,0.6429,-0.0016,0.9404454794520548,Put,Bachelier,2.9449209029380405,0.81760905
369,0.3159,0.3756,-0.0023,0.9818432876712329,Put,Bachelier,2.9368603277226266,0.46798154
370,1.6535,1.8139,-0.004,0.3577139726027397,Call,Bachelier,0.5393825548660706,0.16126834
371,1.6019,1.9942,-0.0041,0.6003361643835616,Put,BlackScholes,1.7892935453577432,1.1300429
372,0.3469,0.3817,-0.0047,0.4397347945205479,Put,BlackScholes,0.9109912812930111,0.10546241
373,1.9973,2.1151,-0.0006,0.3382309589041096,Put,Bachelier,0.2945915823738468,0.21108137
374,0.8596,1.0384,-0.0008,0.7141350684931506,Put,Bachelier,2.9996990371820407,1.1428621
375,1.3158,1.4493,-0.0017,0.6875564383561644,Put,Bachelier,0.5085968109481614,0.31765172
376,0.6388,0.681,-0.0019,0.18395808219178084,Put,BlackScholes,0.9443925429874497,0.12846279
377,0.8423,1.0078,-0.0022,0.8670882191780821,Put,BlackScholes,1.218634414519067,0.48600555
378,0.0746,0.0856,-0.0046,0.632733698630137,Call,Bachelier,12.802646569358588,0.34329698
379,0.1156,0.1461,-0.0015,1.0402183561643836,Call,BlackScholes,1.4547855800745677,0.056464264
380,0.2048,0.2364,-0.0014,0.2516128767123288,Put,Bachelier,7.674410286097184,0.37924161
381,0.4952,0.5274,-0.0008,0.28223424657534246,Call,Bachelier,1.419782032735701,0.14315186
382,0.4461,0.4484,-0.0026,1.08845698630137,Put,BlackScholes,0.02995251178652394,0.0068200666
383,1.6237,1.9755,-0.0039,0.9217857534246575,Call,BlackScholes,1.2926764512403197,0.67263242
384,0.9875,1.3372,-0.0004,1.0607665753424658,Put,Bachelier,nan,0.31521322
385,1.1528,1.1711,-0.0014,0.10710465753424658,Call,BlackScholes,0.30439912993178236,0.037590799
386,1.1269,1.409,-0.0017,0.5985745205479452,Put,BlackScholes,nan,0.25517442
387,1.1293,1.2043,-0.0005,0.9933843835616439,Put,BlackScholes,0.40825630691095954,0.22803317
388,0.14,0.1852,-0.0009,0.8224564383561643,Put,Bachelier,10.528795972988187,0.72890508
389,1.1328,1.2607,-0.0035,0.8226797260273973,Call,Bachelier,0.590380521944812,0.20941085
390,1.5949,1.6722,-0.0041,0.041466027397260276,Put,BlackScholes,1.4694070386007476,0.23536997
391,1.5644,1.7362,-0.0028,0.11860493150684931,Call,BlackScholes,1.9145837297477744,0.3457035
392,1.3987,1.493,-0.0027,0.4083654794520548,Put,Bachelier,0.43222607164821236,0.21618479
393,1.2338,1.4305,-0.0011,0.41989506849315067,Put,BlackScholes,1.4449745682704498,0.58439641
394,1.4996,1.6349,-0.0038,0.10062739726027398,Put,BlackScholes,nan,0.12226699
395,0.1518,0.1765,-0.0035,0.8567019178082191,Put,Bachelier,5.818870249613386,0.39312192
396,1.003,1.2241,-0.0004,0.48006767123287675,Call,Bachelier,1.486496828085801,0.40021157
397,1.1851,1.3157,-0.0015,0.19580383561643835,Put,BlackScholes,nan,1.4476412
398,1.21,1.4383,-0.0016,0.5775547945205479,Call,Bachelier,0.9996430409561636,0.33108434
399,1.8476,2.102,-0.0029,0.9358931506849315,Put,Bachelier,0.4002777532275424,0.46892364
400,0.086,0.0948,-0.0031,0.41031671232876715,Call,BlackScholes,0.9595591741599805,0.017649223
401,1.9827,2.0341,-0.0037,0.09906301369863015,Call,Bachelier,0.25295904323946145,0.042150168
402,1.6178,1.7592,-0.003,0.44217260273972603,Put,BlackScholes,0.7974675951428661,0.42862708
403,1.2935,1.6988,-0.0013,0.9995619178082192,Put,BlackScholes,1.7249345230674775,1.1281424
404,0.8088,0.888,-0.0026,0.26039616438356167,Call,BlackScholes,1.1581377985042272,0.15974346
405,0.4112,0.4139,-0.005,0.06634410958904109,Put,BlackScholes,0.16037096563814462,0.0083117952
406,0.3279,0.3545,-0.0014,0.5365753424657534,Put,Bachelier,1.9021775576514697,0.21080132
407,0.6708,0.7574,-0.0033,0.5892194520547945,Call,BlackScholes,1.0014970837637338,0.17329588
408,1.3138,1.6372,-0.0005,0.8038879452054795,Call,Bachelier,0.9483509143686082,0.40853304
409,1.306,1.5518,-0.0024,0.3646772602739726,Call,BlackScholes,nan,1.4365469
410,0.5171,0.6247,-0.0042,0.6660476712328768,Call,BlackScholes,1.466320300356786,0.20576179
411,1.0606,1.0776,-0.0028,0.07536630136986301,Call,Bachelier,0.341309530979718,0.032357726
412,0.4252,0.4554,-0.0018,0.5849098630136986,Put,BlackScholes,0.5676362456540678,0.091999441
413,1.1479,1.4736,-0.003,0.9448528767123289,Call,Bachelier,1.1003898632164764,0.4793351
414,1.2241,1.3673,-0.0032,0.2730986301369863,Put,Bachelier,0.9785118077480015,0.35667404
415,0.5561,0.6275,-0.0043,0.23923945205479452,Put,BlackScholes,1.5622528528096222,0.21412023
416,0.967,1.0057,-0.0014,0.049321095890410956,Call,Bachelier,1.110274787904724,0.080787252
417,1.2123,1.4274,-0.0041,0.7261830136986301,Call,Bachelier,0.8471230750716793,0.31187888
418,0.5679,0.5749,-0.0019,0.21435589041095893,Put,Bachelier,0.29328788259894484,0.034782418
419,1.9848,2.1789,-0.0026,0.468138904109589,Put,BlackScholes,0.8626471566216886,0.58787205
420,0.5778,0.5873,-0.0029,0.6993693150684932,Put,Bachelier,0.2092631057879766,0.046018659
421,0.7536,0.8304,-0.0043,0.9214578082191781,Call,Bachelier,0.7671467683337083,0.20695879
422,1.2871,1.6077,-0.0018,0.5459805479452056,Call,Bachelier,1.183553611880728,0.41501714
423,1.4108,1.5902,-0.0033,0.9585169863013698,Call,BlackScholes,0.7736580766109412,0.35686986
424,0.0669,0.0776,-0.0024,0.8166786301369863,Call,Bachelier,13.289281917578343,0.36718451
425,0.0214,0.0243,-0.0035,1.0359315068493151,Put,BlackScholes,0.7724650796081541,0.0085539532
426,1.8108,1.9279,-0.0021,0.046114794520547946,Call,BlackScholes,1.8467204897350757,0.23890581
427,0.0183,0.0196,-0.0002,0.04864904109589042,Put,Bachelier,101.89370361089607,0.17638448
428,1.9769,2.1867,-0.0031,0.8046643835616438,Call,BlackScholes,nan,2.1745536
429,1.8238,2.1479,-0.0003,0.8914890410958904,Call,Bachelier,0.5102972740549231,0.27096716
430,1.8619,2.0202,-0.0026,0.30194410958904105,Call,BlackScholes,0.9399634829569933,0.32147889
431,0.6801,0.7086,-0.0014,0.48371945205479455,Call,Bachelier,0.5265221194881263,0.089744689
432,0.9553,1.0054,-0.004,0.13485643835616437,Call,Bachelier,0.876337919003859,0.10563038
433,1.6864,2.13,-0.0002,1.0543838356164383,Put,BlackScholes,1.439440903956374,1.2634139
434,0.2178,0.2722,-0.0012,0.9934767123287672,Put,BlackScholes,1.41698571884309,0.15617371
435,1.1364,1.1605,-0.002,0.030783287671232878,Put,BlackScholes,0.7559356775543256,0.073571485
436,1.5088,1.5701,-0.0045,0.19317068493150685,Put,Bachelier,0.3641996906479433,0.13399738
437,1.0133,1.0225,-0.0011,0.5243701369863014,Put,Bachelier,0.07775692043163403,0.02820774
438,0.3957,0.4336,-0.0009,0.3205345205479452,Call,BlackScholes,1.0222198171237282,0.076568455
439,0.4611,0.4796,-0.0019,0.6325641095890411,Put,Bachelier,0.6490919063746357,0.10843075
440,1.8456,2.1285,-0.0014,0.6994819178082192,Call,Bachelier,0.5064842394028325,0.23536025
441,0.6148,0.7583,-0.0035,0.7098065753424658,Call,Bachelier,2.0722163249631067,0.45994304
442,1.2213,1.3891,-0.001,0.4945687671232876,Put,Bachelier,0.8329793629238809,0.41561506
443,1.1199,1.2823,-0.0049,1.0180408219178083,Call,BlackScholes,0.8493792808349176,0.32349111
444,0.7353,0.9404,-0.0038,1.0396038356164383,Call,BlackScholes,1.5267074072480753,0.37379199
445,0.7071,0.7993,-0.0007,0.6449767123287672,Put,BlackScholes,0.965415478181401,0.27631319
446,1.4242,1.7016,-0.0008,0.40847479452054797,Call,BlackScholes,1.7619978708359867,0.53566401
447,0.3956,0.4126,-0.0035,0.13051506849315067,Call,Bachelier,1.7894800345832238,0.09808856
448,1.7298,2.1084,-0.0039,0.9342282191780821,Put,BlackScholes,1.2960907602971603,1.1030103
449,1.7186,1.7878,-0.0016,0.7192210958904109,Put,BlackScholes,0.29475041411375263,0.21138186
450,0.5194,0.5204,-0.0021,0.3528668493150685,Call,BlackScholes,0.02001927719832518,0.0018362052
451,1.721,1.9187,-0.0047,0.2444342465753425,Put,BlackScholes,1.392421975031426,0.59633975
452,0.829,0.902,-0.0003,0.15096465753424657,Put,BlackScholes,nan,0.065751369
453,0.0741,0.0763,-0.0004,0.6210197260273973,Put,Bachelier,3.0633340735611307,0.074605889
454,1.8776,1.9223,-0.0045,0.03519315068493151,Put,Bachelier,0.4131820285074248,0.084461393
455,0.0632,0.0704,-0.0019,0.5138843835616439,Call,BlackScholes,0.9457041514332196,0.014355736
456,0.8447,0.9211,-0.0035,0.7796671232876713,Put,Bachelier,0.6714622953661654,0.25889995
457,0.2789,0.292,-0.0012,0.3840972602739726,Call,BlackScholes,0.4678969837935396,0.026778
458,1.3192,1.4731,-0.001,0.4399197260273972,Put,Bachelier,0.7142688049859756,0.36226551
459,1.1335,1.2636,-0.0028,0.255992602739726,Put,Bachelier,1.0752816717683398,0.34444891
460,0.5768,0.6382,-0.0015,0.5096117808219178,Put,Bachelier,1.4022309687055503,0.28695805
461,1.0774,1.2949,-0.0003,0.9814457534246576,Put,BlackScholes,1.1744625864107787,0.63575069
462,1.0507,1.3855,-0.0011,0.836038904109589,Call,BlackScholes,1.914449922137054,0.59377835
463,1.0699,1.1404,-0.0028,0.5761161643835616,Call,Bachelier,0.46538325304888045,0.12811628
464,0.0923,0.0931,-0.0042,0.8129104109589042,Put,Bachelier,0.6490800502854023,0.022374092
465,0.1405,0.1631,-0.0022,0.9117780821917808,Call,Bachelier,6.04125239749372,0.36475042
466,1.2951,1.6511,-0.0033,0.7335339726027397,Put,Bachelier,1.0838297745827912,0.80781355
467,1.3933,1.6603,-0.0003,0.3131035616438356,Call,BlackScholes,1.9828001066298933,0.51633578
468,0.6294,0.8573,-0.0001,1.0783150684931506,Put,Bachelier,2.1967560211358843,0.89952355
469,0.3492,0.4034,-0.003,0.42322,Put,BlackScholes,1.4039863722077053,0.16133555
470,1.2891,1.3124,-0.0009,0.17945205479452056,Put,Bachelier,0.20425919156515118,0.057913092
471,0.4703,0.5206,-0.0015,0.4768139726027398,Call,BlackScholes,0.9307224704383604,0.10130227
472,1.6993,1.9549,-0.0001,1.0442517808219178,Put,BlackScholes,0.8676458072668409,0.76094965
473,1.6568,1.6943,-0.0011,0.34693205479452055,Call,Bachelier,0.141752601524522,0.03942261
474,0.6624,0.7047,-0.0019,0.40402520547945203,Put,Bachelier,0.8742550848084057,0.17842454
475,1.4455,1.4623,-0.0045,0.056424657534246574,Put,BlackScholes,0.30635314378855905,0.051344644
476,0.5266,0.5279,-0.0042,0.3895495890410959,Put,BlackScholes,0.026492505157226155,0.0046695762
477,1.9674,2.4011,-0.0008,0.40563095890410955,Call,Bachelier,0.8239573126313218,0.3151835
478,1.7917,2.061,-0.0042,0.7272534246575342,Put,BlackScholes,1.038978787238149,0.80619385
479,0.3897,0.4959,-0.004,0.5834219178082192,Call,BlackScholes,1.9966699374453145,0.19527957
480,1.4154,1.7587,-0.0047,0.9138989041095891,Call,BlackScholes,1.437383801308799,0.64151309
481,1.2503,1.6691,-0.0022,1.0249528767123288,Call,BlackScholes,1.8058279357111573,0.73197125
482,0.5407,0.5875,-0.001,0.20833150684931506,Put,Bachelier,1.960943228061196,0.23405729
483,0.7873,0.857,-0.0005,0.9580682191780823,Call,BlackScholes,0.5485784952533818,0.14114919
484,0.6266,0.7646,-0.004,1.052397808219178,Call,BlackScholes,1.2276257811462015,0.26156303
485,0.7711,1.0079,-0.0045,0.8168101369863013,Put,BlackScholes,1.874508911705948,0.66313186
486,1.2109,1.4083,-0.0008,0.2679586301369863,Put,BlackScholes,1.8467678385233166,0.58552668
487,0.1792,0.2162,-0.0047,0.8038320547945206,Put,BlackScholes,1.323662135624491,0.10827021
488,1.4426,1.5854,-0.0044,0.80894,Call,Bachelier,0.41739830570617265,0.17345147
489,1.6432,1.6663,-0.0007,0.7190923287671234,Call,BlackScholes,0.10427765727867011,0.04717972
490,0.2645,0.3309,-0.0042,0.7488372602739726,Put,Bachelier,4.935117425109367,0.59990189
491,0.59,0.6869,-0.001,0.2944912328767123,Put,Bachelier,2.5833585467137006,0.43469221
492,0.5487,0.5692,-0.0047,0.1543695890410959,Call,Bachelier,1.0369944968825895,0.082505529
493,0.0018,0.0019,-0.0028,0.12956684931506848,Call,Bachelier,364.8215679148211,0.099524288
494,1.8257,2.0066,-0.0024,1.0222216438356164,Call,BlackScholes,0.5912751274597297,0.36615873
495,0.825,0.9001,-0.0039,1.0364827397260274,Put,BlackScholes,0.5417185113875922,0.22814484
496,1.3837,1.4065,-0.0026,0.4781978082191781,Put,BlackScholes,0.15013689959151583,0.070895463
497,0.0461,0.0524,-0.002,0.38013753424657537,Call,Bachelier,4.173655711270224,0.050740584
498,1.9998,2.497,-0.0043,0.5976265753424658,Call,BlackScholes,1.817673346134686,0.92632528
499,0.9888,1.1059,-0.0048,0.8215024657534248,Put,Bachelier,0.703811014287612,0.34521305
500,1.1615,1.2134,-0.0019,0.4039682191780822,Put,Bachelier,0.3589168378946471,0.138933
501,0.2064,0.2081,-0.0021,0.9430531506849316,Call,BlackScholes,0.05162442927084557,0.0031777309
502,0.8874,0.8902,-0.0032,0.09323424657534247,Put,BlackScholes,0.06326043488122121,0.0083423749
503,0.9539,1.0585,-0.0032,0.34762657534246577,Put,BlackScholes,1.1171820697328299,0.31592937
504,1.0199,1.1157,-0.0043,0.1493246575342466,Put,BlackScholes,1.4691745643540108,0.289619
505,1.8023,2.184,-0.0037,1.0936775342465752,Call,BlackScholes,1.1624945303670977,0.73239489
506,1.6325,1.6644,-0.0039,0.08633123287671232,Call,BlackScholes,nan,1.7957264
507,1.628,1.7181,-0.0002,0.8769235616438356,Call,BlackScholes,0.36405721904733257,0.18422409
508,1.5505,1.7534,-0.0019,0.363807397260274,Call,BlackScholes,1.2902221264579807,0.40432804
509,0.2355,0.2478,-0.0021,0.7354668493150686,Call,Bachelier,3.124571159466172,0.25901703
510,0.3397,0.3948,-0.0004,0.2689419178082192,Put,BlackScholes,1.8324105233272319,0.16329156
511,0.1526,0.1636,-0.0036,0.1872767123287671,Call,Bachelier,6.2205778303937285,0.17036728
512,1.8012,1.8853,-0.0003,0.37541260273972604,Put,BlackScholes,0.47143187892701516,0.25646896
513,1.3227,1.4298,-0.0004,0.21554438356164382,Call,BlackScholes,1.0609997533062767,0.21748031
514,0.0815,0.1004,-0.0024,0.49073479452054797,Put,BlackScholes,1.886570163903847,0.054700451
515,1.9868,1.9914,-0.0047,0.0003893150684931507,Call,Bachelier,0.3721903354925926,0.0038205069
516,0.637,0.6419,-0.0004,0.4705567123287671,Put,BlackScholes,nan,0.70626162
517,0.0493,0.0506,-0.0015,0.14535424657534246,Put,Bachelier,8.232752487352567,0.064026527
518,0.7669,0.833,-0.0031,0.9270597260273973,Put,BlackScholes,0.5436099723041936,0.20078462
519,0.9096,0.9894,-0.0021,0.24558082191780822,Put,Bachelier,1.0842210484470096,0.2544948
520,0.9116,1.1829,-0.0002,0.7744824657534247,Call,Bachelier,1.5836899455408866,0.53096568
521,1.8533,1.9664,-0.0002,0.1839054794520548,Put,Bachelier,0.444742303242403,0.21292949
522,1.6854,2.0663,-0.0014,1.0111191780821918,Call,BlackScholes,1.2823797977363727,0.72076677
523,1.5407,1.6119,-0.0032,0.6459841095890411,Put,BlackScholes,nan,0.067066188
524,1.6253,1.7065,-0.0048,0.13467095890410957,Put,Bachelier,0.49290121406313847,0.1680883
525,1.7981,2.1742,-0.0039,0.8514309589041095,Call,Bachelier,0.5971861497123905,0.31430816
526,0.3443,0.35,-0.0027,0.11507808219178083,Call,BlackScholes,0.3063816525601169,0.011671415
527,1.7747,2.3928,-0.0001,1.0933597260273973,Put,BlackScholes,1.8081182047407718,1.6875992
528,0.9589,1.1054,-0.0034,0.32736301369863013,Put,BlackScholes,1.5725820755106474,0.43667638
529,0.3032,0.3756,-0.002,0.621425205479452,Call,BlackScholes,1.7181332023968612,0.13580121
530,1.331,1.4239,-0.003,0.5973454794520549,Put,Bachelier,0.3876877169927525,0.22107203
531,1.22,1.2679,-0.0042,0.4203265753424657,Call,BlackScholes,0.3760081796501796,0.097353328
532,1.3555,1.5711,-0.0047,0.5804717808219177,Put,Bachelier,0.7784055084905029,0.49295262
533,0.0128,0.0148,-0.001,0.2797367123287671,Put,BlackScholes,1.755277717215758,0.0059908381
534,0.4231,0.4349,-0.0012,0.7582876712328767,Put,Bachelier,0.460200839855525,0.07585993
535,0.1383,0.1401,-0.0035,0.4640569863013698,Call,BlackScholes,0.11645938337207976,0.0034681674
536,1.9939,2.7117,-0.0017,1.0065326027397261,Call,BlackScholes,1.9394466383169622,1.2294802
537,1.2921,1.5258,-0.0018,0.7370882191780821,Call,BlackScholes,1.2257075485541524,0.45545118
538,0.656,0.7046,-0.0017,0.8598753424657534,Put,BlackScholes,nan,0.77612258
539,0.5264,0.5942,-0.0003,0.1820627397260274,Put,BlackScholes,1.7979144987923368,0.20325575
540,0.1888,0.2121,-0.0003,0.8774197260273973,Call,Bachelier,3.7097167937230164,0.28257947
541,0.2877,0.3424,-0.0001,0.8601572602739727,Put,BlackScholes,1.188285947470618,0.16066303
542,0.5137,0.6183,-0.0001,0.4110961643835616,Call,Bachelier,2.959324052909135,0.41759626
543,0.0745,0.0784,-0.0006,0.8344550684931507,Call,BlackScholes,0.35622424808766623,0.0080364022
544,0.8112,0.8338,-0.0008,0.749296712328767,Call,Bachelier,3.136337552080474,0.89235026
545,0.6253,0.6737,-0.0009,0.3383128767123288,Call,BlackScholes,0.8104937656518828,0.098240157
546,0.7693,0.8338,-0.0026,1.069409589041096,Put,BlackScholes,0.4925639671369959,0.19589725
547,1.5792,1.9927,-0.0026,0.7018632876712328,Call,Bachelier,0.879991324880386,0.40200694
548,0.2567,0.291,-0.001,0.30048931506849313,Call,Bachelier,4.976217157529629,0.29987573
549,0.461,0.4842,-0.0025,0.028386301369863014,Put,BlackScholes,nan,0.020919518
